$p_{\mathrm{LA}}^{\min}$,$p_{\mathrm{LA}}^{\max}$,$\left( \frac{p_{\mathrm{LA}}}{dt} \right)^{\min}$,$\left( \frac{p_{\mathrm{LA}}}{dt} \right)^{\max}$,$V_{\mathrm{LA}}^{\min}$,$V_{\mathrm{LA}}^{\max}$,$\left( \frac{V_{\mathrm{LA}}}{dt} \right)^{\min}$,$\left( \frac{V_{\mathrm{LA}}}{dt} \right)^{\max}$,$p_{\mathrm{LV}}^{\min}$,$p_{\mathrm{LV}}^{\max}$,$\left( \frac{p_{\mathrm{LV}}}{dt} \right)^{\min}$,$\left( \frac{p_{\mathrm{LV}}}{dt} \right)^{\max}$,$V_{\mathrm{LV}}^{\min}$,$V_{\mathrm{LV}}^{\max}$,$\left( \frac{V_{\mathrm{LV}}}{dt} \right)^{\min}$,$\left( \frac{V_{\mathrm{LV}}}{dt} \right)^{\max}$,$p_{\mathrm{RA}}^{\min}$,$p_{\mathrm{RA}}^{\max}$,$\left( \frac{p_{\mathrm{RA}}}{dt} \right)^{\min}$,$\left( \frac{p_{\mathrm{RA}}}{dt} \right)^{\max}$,$V_{\mathrm{RA}}^{\min}$,$V_{\mathrm{RA}}^{\max}$,$\left( \frac{V_{\mathrm{RA}}}{dt} \right)^{\min}$,$\left( \frac{V_{\mathrm{RA}}}{dt} \right)^{\max}$,$p_{\mathrm{RV}}^{\min}$,$p_{\mathrm{RV}}^{\max}$,$\left( \frac{p_{\mathrm{RV}}}{dt} \right)^{\min}$,$\left( \frac{p_{\mathrm{RV}}}{dt} \right)^{\max}$,$V_{\mathrm{RV}}^{\min}$,$V_{\mathrm{RV}}^{\max}$,$\left( \frac{V_{\mathrm{RV}}}{dt} \right)^{\min}$,$\left( \frac{V_{\mathrm{RV}}}{dt} \right)^{\max}$
0.034458977328562485,0.08039056216602358,0.0592634178159751,0.10448675953813927,0.019870367951938712,0.03553699563201257,0.07320339259457462,0.07546244441598944,0.09403850121934874,0.07307325251227657,0.051452909436600525,0.04255111708867827,0.09254516614592247,0.01609088394035337,0.025032874654965412,0.07950613127193187,0.028924048840039202,0.06465575342653158,0.03622715978698173,0.10799089076090439,0.029820753576791963,0.02905817286403443,0.05140115676054856,0.0398195445764576,0.10820783601810369,0.01781625942746952,0.013775751229585182,0.030076685536590597,0.09050117230048511,0.030134344339068544,0.05329336228843504,0.06433042388278742
0.010200404906693591,0.03608355898999563,0.019260724405934182,0.03904064904175574,0.0028160724791023287,0.008759854560272388,0.02069997021096198,0.022059238217289938,0.03264310026016322,0.006488584319931976,0.02043134807046024,0.00832857266142323,0.009422856690887067,0.0006136208846402003,0.007903633422504254,0.021804510223316458,0.007158185023023309,0.022266334492196047,0.008625437308978082,0.035333317171885495,0.008874927531205636,0.0023927772600726605,0.012315958303516982,0.002728914137177549,0.02029571453524287,0.0034203247256164287,0.014675635785352099,0.005831591773995677,0.009991312732650227,0.0061595657463249616,0.009750263486243456,0.016360055851684385
0.030372971049240884,0.07336941270392655,0.04836065980929517,0.09486540316170641,0.013364069137981273,0.026998943128378788,0.062214878956045536,0.06113678057667804,0.06484867556244346,0.05005957027214284,0.031958328687482766,0.019979965487297125,0.0833720487448739,0.0047283696233936705,0.016436336609307288,0.06801404718295449,0.02773043379583145,0.05522715549426498,0.029550419394500566,0.09023404903370254,0.029473711984085403,0.012170940865530885,0.042867114830820084,0.024967579473599594,0.0918662092219728,0.007501841522413287,0.011818191395536809,0.011732143801948244,0.06390450126373969,0.027322390771764408,0.0305449182152453,0.05350416716513051
0.027439002624501167,0.05559937381400724,0.03685208914694258,0.06784045925028068,0.002589657664630373,0.015709195196078038,0.03137386539004361,0.05915480165409221,0.04757958098714816,0.05350676439146586,0.07743988778804134,0.06853915775343354,0.030132548407418306,0.0010521887704881038,0.033134150575839606,0.03312486200069267,0.01970415690620351,0.04035891690428469,0.017366068128686067,0.06054165962809391,0.018887225461039533,0.004353899676824148,0.023186190177802275,0.01532243606710222,0.05017370566224563,0.03950483652082108,0.048936525356666365,0.05289040961586745,0.04600519003000304,0.010063779575235639,0.05189145963111972,0.02842376858607312
0.059724876862623795,0.16372834133034647,0.09559122724672031,0.20079024954925073,0.019972838273945352,0.07520784325621674,0.1229695860324079,0.12370697502259348,0.09719852861250626,0.13486527332451875,0.060276403152720766,0.04550778720772292,0.20731363396825242,0.01571940380732666,0.030638590032890663,0.13248533317225772,0.05830920435406975,0.1024813674255506,0.0661894959765181,0.18633973810345972,0.06385993188315757,0.03958260172726424,0.09613708810599157,0.04998253151467829,0.1743336022762519,0.03171602739763597,0.039537673760836084,0.02751274461275858,0.14146490613930074,0.05754219556143486,0.06458180201675662,0.11867511905141588
0.007966969755115204,0.01649171439302944,0.011374492166411908,0.024338250449708634,0.009418251974549454,0.00811139728434952,0.014029489054464411,0.017729571084649287,0.006653666800315896,0.010761597944944686,0.0062119486629012175,0.004558851331688895,0.018563640417885875,0.007918427973988498,0.00562440758896713,0.01612013542667416,0.005144685122600352,0.012895043185057374,0.00702134883891587,0.02147400826727205,0.006631468476835522,0.0020635560699633648,0.010039364235341661,0.0046553942540162605,0.018711331064481827,0.0022884710712417016,0.002378869228402543,0.0036484798492983496,0.01565823800286808,0.008794011392441072,0.008206308377392104,0.012865206065086954
0.0017632475961410425,0.039019599707303454,0.018607172735404427,0.04515622784979035,0.0017423174578047418,0.01240811352647618,0.02517153181997186,0.03871428411346241,0.02028154012325644,0.009244347103895165,0.010915386768471987,0.0020710114153274038,0.022860007967534676,0.0009966215662572042,0.005275089695228455,0.025539250918765206,0.005024305331589257,0.020211569765672427,0.010963983541628164,0.04040448978048287,0.01062611651445805,0.00323600404787866,0.01593487654485002,0.004178484278442344,0.021196272410078577,0.001854745220534999,0.021858930970820048,0.002713578123298541,0.011605515360451946,0.006226273141723435,0.002620653223371143,0.018640941485600575
0.02668915932844753,0.18194751073577267,0.11302873014747325,0.19403598997897561,0.015924571597044933,0.05926782983214079,0.13220745123358632,0.158116080137085,0.2206866224924082,0.04911575776803275,0.21207926766221188,0.12028514018870282,0.09812661691632674,0.005913502246381444,0.1294751116718546,0.13572886657399647,0.030449897646412774,0.14397469731750123,0.06549148621230844,0.21773481068544115,0.06570593861644904,0.011885429147052436,0.08453724910330156,0.037415545853500196,0.122192489111668,0.06761879014764714,0.2096370275175592,0.14468689170461194,0.13522766008969375,0.043520823474623285,0.14022064442917892,0.10101748438418459
0.00285266666878575,0.07304354091741365,0.03134180477912191,0.08130591249849532,0.0030813387816086093,0.01927901068228972,0.04164563027158159,0.05108112215275228,0.048042818442221205,0.015284636175718127,0.042480352971006885,0.015553119446453921,0.03324300859650803,0.0020090341429376663,0.009417987186027273,0.04154889670758597,0.006955170557360642,0.03551840087823293,0.019523632521593032,0.0666570913960709,0.017047878658804656,0.003601006655022385,0.02730465967921003,0.0038424549601618467,0.035981495491861935,0.008762085201470838,0.05104982139246744,0.016913900151158283,0.021724317639334047,0.011640906343633827,0.008790335883419117,0.03271332709972363
0.008726036307750595,0.02374946222506982,0.029284566859299,0.02936251932184898,0.002392741597831083,0.006881579585270331,0.02099101366379154,0.03680195768563269,0.018332114167079014,0.017613591954843032,0.020620065602692684,0.021496304123318107,0.022874091103135416,0.0036932464219830534,0.02012009572036024,0.021551246095720414,0.007667427851829629,0.01758007167193878,0.01108446636507411,0.029977613364512185,0.01161324867640572,0.0015167095631022926,0.013549798976956148,0.01632244145666164,0.01326856709265549,0.023377300995649716,0.012091105923894372,0.03636433538466954,0.023927550211571242,0.0068667004229693365,0.02621826204532047,0.01660899296236034
